Recording,Site,Day,Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),File Offset (s),Begin File,Begin Path,Begin Date Time,species,background,exclusion code
1C,1,C,208,Spectrogram 1,1,1048.411858,1049.106302,295.3,728.3,1048.412,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,1048.412,DOSP,,6.1
1C,1,C,209,Spectrogram 1,1,1069.210462,1069.904906,295.3,728.3,1069.21,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,1069.21,DOSP,,6.1
1C,1,C,224,Spectrogram 1,1,1089.087928,1089.851816,196.9,748,1089.088,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,1089.088,DOSP,,6.1
1C,1,C,225,Spectrogram 1,1,1098.653897,1099.417785,236.2,787.4,1098.654,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,1098.654,DOSP,,6.1
1C,1,C,263,Spectrogram 1,1,1230.880618,1232.234784,157.5,708.7,1230.881,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,1230.881,DOSP,,6.1
1C,1,C,414,Spectrogram 1,1,2430.935451,2431.595173,196.9,708.7,2430.935,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,2430.935,DOSP,,6.1
1C,1,C,417,Spectrogram 1,1,2452.688916,2453.38336,275.6,787.4,2452.689,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,2452.689,DOSP,1,6.1
1C,1,C,431,Spectrogram 1,1,2520.396196,2520.986474,275.6,748,2520.396,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,2520.396,DOSP,,6.1
1C,1,C,432,Spectrogram 1,1,2513.816337,2514.562865,275.6,787.4,2513.816,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,2513.816,DOSP,1,6.1
1C,1,C,434,Spectrogram 1,1,2528.050381,2528.67538,275.6,748,2528.05,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,2528.05,DOSP,,6.1
1C,1,C,442,Spectrogram 1,1,2540.967043,2541.40107,354.3,669.3,2540.967,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,2540.967,DOSP,,6.1
1C,1,C,451,Spectrogram 1,1,2571.078233,2571.703233,157.5,551.2,2571.078,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,2571.078,DOSP,,6.1
1C,1,C,452,Spectrogram 1,1,2576.703231,2577.328231,118.1,472.4,2576.703,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,2576.703,DOSP,1,6.1
1C,1,C,454,Spectrogram 1,1,2585.262256,2585.696283,196.9,511.8,2585.262,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,2585.262,DOSP,,6.1
1C,1,C,467,Spectrogram 1,1,2645.200031,2645.894476,157.5,433.1,2645.2,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,2645.2,DOSP,,6.1
1C,1,C,469,Spectrogram 1,1,2659.538241,2708.895863,118.1,551.2,2659.538,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,2659.538,DOSP,1,6.1
1C,1,C,476,Spectrogram 1,1,2716.74102,2717.418103,236.2,590.6,2716.741,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,2716.741,DOSP,,6.1
1C,1,C,491,Spectrogram 1,1,2728.138215,2732.096547,196.9,511.8,2728.138,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,2728.138,DOSP,1,6.1
1C,1,C,541,Spectrogram 1,1,3015.804793,3016.655487,118.1,708.7,3015.805,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,3015.805,DOSP,1,6.1
1C,1,C,543,Spectrogram 1,1,3032.990224,3034.066613,236.2,669.3,3032.99,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,3032.99,DOSP,1,6.1
1C,1,C,562,Spectrogram 1,1,3155.468695,3156.145778,275.6,748,3155.469,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,3155.469,DOSP,1,6.1
1C,1,C,586,Spectrogram 1,1,1372.423954,1375.616719,79.4,675.9,1372.424,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,1372.424,DOSP,,6.1
1C,1,C,589,Spectrogram 1,1,1391.761872,1394.418121,140.3,701.5,1391.762,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,1391.762,DOSP,,6.1
1C,1,C,639,Spectrogram 1,1,904.0920143,905.0815973,211.9,762.7,904.092,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,904.092,DOSP,,6.1
1C,1,C,654,Spectrogram 1,1,1130.805907,1132.029865,254.2,932.2,1130.806,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,1130.806,DOSP,,6.1
1C,1,C,672,Spectrogram 1,1,1400.857011,1431.846584,254.2,635.6,1400.857,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,1400.857,DOSP,1,6.1
1C,1,C,675,Spectrogram 1,1,1478.459088,1480.490337,169.5,762.7,1478.459,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,1478.459,DOSP,1,6.1
1C,1,C,677,Spectrogram 1,1,1497.910143,1620.185646,169.5,635.6,1497.91,S-01-312_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 01/S-01-312_001/S-01-312_2019-01-31/S-01-312_20190131_100007.wav,1497.91,DOSP,1,6.1
2C,2,C,102,Spectrogram 1,1,1004.56799,1005.03674,317.5,754,1004.568,S-02-308_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 02/S-02-308_000/S-02-308_2019-01-31/S-02-308_20190131_100007.wav,1004.568,DOSP,1,6.1
5A,5,A,636,Spectrogram 1,1,1992.303801,1993.310746,277.8,833.3,1992.304,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1992.304,DOSP,1,6.1
5A,5,A,934,Spectrogram 1,1,2901.28661,2901.581748,79.4,754,2901.287,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2901.287,DOSP,1,6.1
5B,5,B,609,Spectrogram 1,1,1722.444408,1723.138853,277.8,754,1722.444,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1722.444,DOSP,,6.1
5B,5,B,667,Spectrogram 1,1,2072.275659,2077.709685,158.7,833.3,2072.276,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2072.276,DOSP,,6.1
5B,5,B,677,Spectrogram 1,1,2113.838145,2114.54995,317.5,674.6,2113.838,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2113.838,DOSP,,6.1
5B,5,B,682,Spectrogram 1,1,2123.265225,2128.68189,277.8,833.3,2123.265,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2123.265,DOSP,,6.1
5B,5,B,688,Spectrogram 1,1,2145.485377,2146.023571,277.8,634.9,2145.485,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2145.485,DOSP,,6.1
5B,5,B,690,Spectrogram 1,1,2150.381208,2151.023569,198.4,793.7,2150.381,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2150.381,DOSP,,6.1
5B,5,B,693,Spectrogram 1,1,2166.44023,2167.343008,317.5,793.7,2166.44,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2166.44,DOSP,1,6.1
6A,6,A,380,Spectrogram 1,1,1900.979319,1901.968902,1627,3492.1,1900.979,S-06-319_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-16/S-06-319_20190116_100007.wav,1900.979,DOSP,1,6.1
6A,6,A,986,Spectrogram 1,1,3340.317759,3345.68234,198.4,754,3340.318,S-06-319_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-16/S-06-319_20190116_100007.wav,3340.318,DOSP,1,6.1
6A,6,A,1068,Spectrogram 1,1,3581.112023,3582.049523,277.8,714.3,3581.112,S-06-319_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-16/S-06-319_20190116_100007.wav,3581.112,DOSP,1,6.1
6B,6,B,152,Spectrogram 1,1,746.4039099,753.851824,198.4,1031.7,746.404,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,746.404,DOSP,1,6.1
6B,6,B,160,Spectrogram 1,1,785.394889,786.1761387,198.4,873,785.395,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,785.395,DOSP,,6.1
6B,6,B,162,Spectrogram 1,1,792.1483589,792.9296086,198.4,754,792.148,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,792.148,DOSP,,6.1
6B,6,B,163,Spectrogram 1,1,799.0233565,800.759467,238.1,714.3,799.023,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,799.023,DOSP,,6.1
6B,6,B,164,Spectrogram 1,1,812.5997407,813.0684905,198.4,754,812.6,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,812.6,DOSP,,6.1
6B,6,B,168,Spectrogram 1,1,819.7351549,820.4990435,119,754,819.735,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,819.735,DOSP,,6.1
6B,6,B,170,Spectrogram 1,1,825.7921176,826.7643395,238.1,754,825.792,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,825.792,DOSP,,6.1
6B,6,B,171,Spectrogram 1,1,832.8754485,833.7955871,238.1,793.7,832.875,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,832.875,DOSP,,6.1
6B,6,B,172,Spectrogram 1,1,847.2157213,848.2400265,158.7,754,847.216,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,847.216,DOSP,,6.1
6B,6,B,173,Spectrogram 1,1,854.594191,855.427524,79.4,754,854.594,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,854.594,DOSP,,6.1
6B,6,B,174,Spectrogram 1,1,868.6046028,869.3164081,198.4,754,868.605,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,868.605,DOSP,,6.1
6B,6,B,175,Spectrogram 1,1,875.6705725,876.2955723,198.4,833.3,875.671,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,875.671,DOSP,,6.1
6B,6,B,176,Spectrogram 1,1,882.5108479,883.3094588,119,754,882.511,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,882.511,DOSP,,6.1
6B,6,B,201,Spectrogram 1,1,889.35274,890.2902397,317.5,873,889.353,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,889.353,DOSP,,6.1
6B,6,B,202,Spectrogram 1,1,895.8284322,896.4707931,198.4,793.7,895.828,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,895.828,DOSP,,6.1
6B,6,B,207,Spectrogram 1,1,902.5310979,903.3297088,238.1,793.7,902.531,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,902.531,DOSP,,6.1
6B,6,B,208,Spectrogram 1,1,908.6942902,909.6144288,79.4,833.3,908.694,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,908.694,DOSP,,6.1
6B,6,B,209,Spectrogram 1,1,915.5172045,916.5415097,119,912.7,915.517,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,915.517,DOSP,,6.1
6B,6,B,216,Spectrogram 1,1,934.6991627,935.4456903,198.4,674.6,934.699,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,934.699,DOSP,,6.1
6B,6,B,217,Spectrogram 1,1,941.4873548,942.1991601,198.4,833.3,941.487,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,941.487,DOSP,,6.1
6B,6,B,218,Spectrogram 1,1,948.6401301,949.4040187,79.4,754,948.64,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,948.64,DOSP,,6.1
6B,6,B,219,Spectrogram 1,1,956.0185998,957.042905,198.4,754,956.019,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,956.019,DOSP,,6.1
6B,6,B,228,Spectrogram 1,1,963.3102639,963.9352637,238.1,595.2,963.31,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,963.31,DOSP,,6.1
6B,6,B,229,Spectrogram 1,1,970.4630392,971.2442889,198.4,754,970.463,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,970.463,DOSP,,6.1
6B,6,B,230,Spectrogram 1,1,978.3797031,979.1262307,158.7,674.6,978.38,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,978.38,DOSP,,6.1
6B,6,B,244,Spectrogram 1,1,1000.190904,1000.920071,238.1,912.7,1000.191,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1000.191,DOSP,,6.1
6B,6,B,245,Spectrogram 1,1,1009.965206,1010.711734,0,754,1009.965,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1009.965,DOSP,,6.1
6B,6,B,246,Spectrogram 1,1,1017.100621,1017.916592,238.1,793.7,1017.101,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1017.101,DOSP,,6.1
6B,6,B,252,Spectrogram 1,1,1024.511749,1025.275638,238.1,674.6,1024.512,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1024.512,DOSP,,6.1
6B,6,B,253,Spectrogram 1,1,1031.664525,1032.428413,297.6,734.1,1031.665,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1031.665,DOSP,,6.1
6B,6,B,254,Spectrogram 1,1,1039.390217,1040.154105,297.6,734.1,1039.39,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1039.39,DOSP,,6.1
6B,6,B,255,Spectrogram 1,1,1059.529098,1060.292987,218.3,654.8,1059.529,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1059.529,DOSP,,6.1
6B,6,B,256,Spectrogram 1,1,1052.879795,1053.643684,257.9,694.4,1052.88,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1052.88,DOSP,,6.1
6B,6,B,257,Spectrogram 1,1,1045.831186,1046.595075,178.6,615.1,1045.831,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1045.831,DOSP,,6.1
6B,6,B,258,Spectrogram 1,1,1066.126318,1066.890207,257.9,694.4,1066.126,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1066.126,DOSP,,6.1
6B,6,B,259,Spectrogram 1,1,1072.879788,1073.643677,178.6,615.1,1072.88,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1072.88,DOSP,,6.1
6B,6,B,260,Spectrogram 1,1,1079.303397,1080.067286,218.3,654.8,1079.303,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1079.303,DOSP,,6.1
6B,6,B,271,Spectrogram 1,1,1085.724943,1086.367304,198.4,793.7,1085.725,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1085.725,DOSP,,6.1
6B,6,B,272,Spectrogram 1,1,1092.790913,1093.554801,297.6,734.1,1092.791,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1092.791,DOSP,,6.1
6B,6,B,273,Spectrogram 1,1,1099.440216,1100.204105,257.9,694.4,1099.44,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1099.44,DOSP,,6.1
6B,6,B,274,Spectrogram 1,1,1106.41938,1107.183269,297.6,734.1,1106.419,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1106.419,DOSP,,6.1
6B,6,B,275,Spectrogram 1,1,1112.999239,1113.763128,257.9,694.4,1112.999,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1112.999,DOSP,,6.1
6B,6,B,276,Spectrogram 1,1,1119.440209,1120.204098,297.6,734.1,1119.44,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1119.44,DOSP,,6.1
6B,6,B,277,Spectrogram 1,1,1136.193676,1136.957564,297.6,734.1,1136.194,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1136.194,DOSP,,6.1
6B,6,B,278,Spectrogram 1,1,1130.395066,1131.158955,257.9,694.4,1130.395,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1130.395,DOSP,,6.1
6B,6,B,279,Spectrogram 1,1,1124.839513,1125.603401,297.6,734.1,1124.84,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1124.84,DOSP,,6.1
6B,6,B,280,Spectrogram 1,1,1142.458972,1143.22286,297.6,734.1,1142.459,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1142.459,DOSP,,6.1
6B,6,B,281,Spectrogram 1,1,1148.88258,1149.646469,178.6,615.1,1148.883,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1148.883,DOSP,,6.1
6B,6,B,282,Spectrogram 1,1,1156.434661,1157.19855,257.9,694.4,1156.435,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1156.435,DOSP,,6.1
6B,6,B,283,Spectrogram 1,1,1163.118687,1163.882575,297.6,734.1,1163.119,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1163.119,DOSP,,6.1
6B,6,B,284,Spectrogram 1,1,1169.837434,1170.601323,297.6,734.1,1169.837,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1169.837,DOSP,,6.1
6B,6,B,285,Spectrogram 1,1,1176.05271,1176.816599,257.9,694.4,1176.053,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1176.053,DOSP,,6.1
6B,6,B,286,Spectrogram 1,1,1182.858263,1183.622152,257.9,694.4,1182.858,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1182.858,DOSP,,6.1
6B,6,B,287,Spectrogram 1,1,1189.038816,1189.802705,257.9,694.4,1189.039,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1189.039,DOSP,,6.1
6B,6,B,288,Spectrogram 1,1,1195.21937,1195.983259,257.9,694.4,1195.219,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1195.219,DOSP,,6.1
6B,6,B,289,Spectrogram 1,1,1200.963833,1202.057582,277.8,694.4,1200.964,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1200.964,DOSP,,6.1
6B,6,B,290,Spectrogram 1,1,1207.630497,1208.394386,297.6,734.1,1207.63,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1207.63,DOSP,,6.1
6B,6,B,291,Spectrogram 1,1,1214.088828,1214.852717,257.9,694.4,1214.089,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1214.089,DOSP,,6.1
6B,6,B,292,Spectrogram 1,1,1222.092298,1222.856186,297.6,734.1,1222.092,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1222.092,DOSP,,6.1
6B,6,B,293,Spectrogram 1,1,1228.368337,1229.462087,267.9,684.5,1228.368,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1228.368,DOSP,,6.1
6B,6,B,294,Spectrogram 1,1,1234.965557,1236.059307,228.2,644.8,1234.966,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1234.966,DOSP,,6.1
6B,6,B,295,Spectrogram 1,1,1247.708608,1248.802358,267.9,684.5,1247.709,S-06-319_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 06/S-06-319_000/S-06-319_2019-01-20/S-06-319_20190120_100007.wav,1247.709,DOSP,,6.1
